store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Paradise Plaza,9109309,3800 S Tamiami Trail 100,,Sarasota,FL,34239-6907,USA,9419533241,27.2998777,-82.5321865,"Mo, Tu, We, Th: 10:30am to 10pm. Fr, Sa: 10:30am to 11pm. Su: 10:30am to 10am",,,
Orlando Premium Outlet Mall,9304601,8200 Vineland Ave Ste 1238,,Orlando,FL,32821-6828,USA,4072389775,28.386629,-81.4941065,"Mo, Tu, We, Th, Fr, Sa: 10am to 11pm. Su: 10am to 9pm",,,
Bayou Boulevard,9330101,4771 Bayou Blvd,,Pensacola,FL,32503-1930,USA,8503327531,30.4704301,-87.2095207,"Mo, Tu, We, Th: 11am to 10pm. Fr, Sa: 11am to 11pm",,,
Shops at Pembroke Gardens,9424101,14543 SW 5th St,,Pembroke Pines,FL,33027-1453,USA,9544325900,26.0043427,-80.3360752,"Mo, Tu, We, Th: 12pm to 10pm. Fr: 12pm to 11:30pm. Sa: 11:30am to 11:30pm. Su: 11:30am to 10pm",,,
Mitchell Ranch Plaza,9424401,3140 Little Road,,Trinity,FL,34655-1864,USA,7273751177,28.2041264,-82.6661069,"Mo, Tu, We, Th, Su: 12pm to 9pm. Fr, Sa: 12pm to 10pm",,,
Falls Mall,9428601,8888 SW 136th Street,,Miami,FL,33176,USA,3053222342,25.6442732,-80.3392293,"Mo, Tu, We: 10am to 9pm. Th, Fr, Sa: 10am to 10pm. Su: 12pm to 9pm",,,
Beach Walk Center,9420601,130 Scenic Gulf Dr,,Miramar Beach,FL,32550-4960,USA,8506542076,30.3758305,-86.3528027,,,,
St. Vincents Hospital,9425104,7936 Pine Lake Road,,Jacksonville,FL,32256,USA,9042734135,30.307202,-81.689871,"Mo, Tu, We, Th: 9am to 11pm. Sa, Su: 10am to 9pm",,,
Shops at One Plantation,9433801,1447 S University Drive,,Plantation,FL,33324,USA,7862813896,26.1019721,-80.2500689,,,,
Miami Subway TCBY,9434801,2720 B S Dixie Hwy,,Miami,FL,33133,USA,3059687298,25.739011,-80.2395219,,,,
SHOPS AT COCONUT POINT-ESTERO,9440401,8076 Mediterranean Drive,,Estero,FL,33928,USA,2399928229,26.4041315,-81.8087229,"Mo, Tu, We, Th, Su: 11am to 10pm. Fr, Sa: 11am to 11pm",,,
Honolulu Subway,9412701,1249 Wilder Ave,,Honolulu,HI,96822-3100,USA,8085316355,21.3054505,-157.8382909,,,,
Mountain Home Moxie Java,9228601,390 American Legion Blvd,,Mountain Home,ID,83647-2703,USA,2085879048,43.1339386,-115.6930195,"Mo, Tu, We, Th, Su: 11am to 9pm. Fr, Sa: 11am to 10pm",,,
Fred Meyer Plaza,9343701,1800 N Locust Grove Rd Ste A,,Meridian,ID,83646-7842,USA,2088848366,43.6215781,-116.3739787,"Mo, Tu, We, Th, Fr, Sa: 11am to 10pm. Su: 12pm to 10pm",,,
Silverstone Plaza,9228604,1630 S Eagle Rd Ste 100,,Meridian,ID,83642-2445,USA,2088981482,43.5898729,-116.353925,"Mo, Tu, We, Th, Fr, Sa: 11am to 9:30pm. Su: 12pm to 9pm",,,
Council Bluffs Subway,9299901,208 E Broadway,,Council Bluffs,IA,51503-4407,USA,7123224114,41.2645208,-95.8424962,,,,
Prairie Village Shoppes,9202001,6966 Mission Rd,,Prairie Village,KS,66208-2609,USA,9136718180,39.0020351,-94.6298842,"Mo, Tu, We, Th: 11am to 9:30pm. Fr, Sa: 11am to 10pm. Su: 12pm to 9pm",,,
Plaza Pointe,9365401,4841 W 135th St,,Leawood,KS,66224-8901,USA,9138976544,38.8838648,-94.6420807,"M, T, W, Th: 11:00 to 9:00<br/>F, Sa: 11:00 to 10:00<br/>Su: 12:00 to 9:00",,,
Geismar Exxon,9195201,13475 Highway 73,,Geismar,LA,70734-3061,USA,2256738406,30.267733,-90.987993,"Mo, Tu, We, Th, Fr, Sa, Su: 11am to 9pm",,,
Old Metairie Village,9237202,701 Metairie Rd 23101,,Metairie,LA,70005-4050,USA,5048352983,29.9881619,-90.1310351,"Mo, Tu, We, Th, Fr: 11am to 10pm. Sa, Su: 12pm to 10pm",,,
Shreveport,9374701,1704 East Bert Kouns Loop,,Shreveport,LA,71105,USA,3187978229,32.433919,-93.707274,"Mo, Tu, We, Th: 11am to 9pm. Fr, Sa: 11am to 10pm. Su: 12pm to 9pm",,,
Jefferson Highway,9388402,7631 Jefferson Hwy,,Baton Rouge,LA,70809-1102,USA,2259232400,30.430428,-91.1079971,"Mo, Tu, We, Th, Fr, Sa, Su: 12pm to 9pm",,,
Highway 59,9421301,1680 Highway 59,,Mandeville,LA,70448,USA,9856264770,30.373816,-90.055508,"Mo, Tu, We, Th, Fr, Sa: 11am to 10pm. Su: 12am to 10pm",,,
Flowers Center,9421302,70488 Highway 21 Ste 206,,Covington,LA,70433-8134,USA,9856264770,30.4592439,-90.1237167,"Mo, Tu, We, Th, Fr, Sa: 11am to 10pm. Su: 12pm to 10pm",,,
Camellia Square,9237206,1736 Gause Blvd East,,Slidell,LA,70461,USA,9852880340,30.2868334,-89.7385145,"Mo, Tu, We, Th: 10am to 9:30pm. Fr, Sa: 10am to 10pm. Su: 11am to 9:30pm",,,
Zachary,9407601,4461 Main Street,,Zachary,LA,70791-3756,USA,2256545620,30.6485484,-91.1568037,"Mo, Tu, We, Th, Fr, Sa: 11am to 9pm. Su: 12pm to 9pm",,,
Park Dell Terrace,9432701,394 Sam Houston Jones Pkwy,,Moss Bluff,LA,70611,USA,3374778290,30.3006059,-93.2016355,"Mo, Tu, We, Th: 11am to 9pm. Fr, Sa: 11am to 10pm. Su: 1pm to 9pm",,,
Hawthorne Square,9437701,1807 South Washington Street,,Naperville,IL,60565,USA,6304535280,41.735736,-88.129852,"Tu, We, Th: 2:30pm to 9pm. Fr, Sa: 12pm to 9:30pm. Su: 12pm to 9pm",,,
Oaklawn Sheets,9434203,6760 West 95th Street,,Oaklawn,IL,60453,USA,2197188108,41.71996,-87.7890812,,,,
Quincy,9025804,1735 State St,,Quincy,IL,62301-5053,USA,2172282292,39.926515,-91.387482,"Mo, Tu, We, Th, Su: 11am to 10:30pm. Fr, Sa: 11am to 11pm",,,
O'Hare Int'l Airport,9150124,Circular Bldg 6,,Chicago,IL,60666,USA,3126866124,41.9849481,-87.9089623,,,,
Chicago Premium Outlets,9394201,1650 Premium Outlets Blvd,,Aurora,IL,60502-2911,USA,6308989909,41.800017,-88.2747973,,,,
Westfield Old Orchard,9381303,4999 Old Orchard Ctr,,Skokie,IL,60077-1450,USA,8476770123,42.061758,-87.7477105,"Mo, Tu, We, Th, Fr, Sa: 10am to 9pm. Su: 11am to 6pm",,,
Old Farm,9428201,1731 W Kirby Avenue,,Champaign,IL,61821,USA,2176075090,40.0982286,-88.2741589,"M, T, W, Th, Su: 11:00 a.m. to 10:00 p.m.<br/>F: 11:00 a.m. to 11:00 PM<br/>Sa: 11:00 a.m. to 11:00 p.m.",,,
Hinsdale Lake Commons,9427201,6300 Kingery Highway Spc 4,,Willowbrook,IL,60527,USA,6309208229,41.7722437,-87.9491058,,,,
Northwoods Mall,9421401,4501 War Memorial Drive,,Peoria,IL,61613-0100,USA,3096824901,40.7241202,-89.5599901,"Mo, Tu, We, Th, Fr, Sa: 10am to 9pm. Su: 11am to 6pm",,,
Shorewood Crossings,9423801,930 Brook Forest Ave,,Shorewood,IL,60404,USA,8155778229,41.5372937,-88.19932,"Mo, Tu, We, Th, Su: 11pm to 9pm. Fr, Sa: 11pm to 10pm",,,
