store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Mathieu Sabourin,,"2012, Rue St-Georges",,St-Jerome,QC,J7Y 1M8,Canada,450 438-0999,45.795783,-74.006352,"Monday 9 h-21 h, Tuesday 9 h-21 h, Wednesday 9 h-21 h, Thursday 9 h-21 h, Friday 9 h-21 h, Saturday 9 h-17 h, Sunday 10 h-17 h",,,
Genevieve Duperron et Claudia Lachaine,,"1440, Boul. St-Antoine",,St-Jerome,QC,J7Z 7M2,Canada,450 436-9999,45.770531,-73.972818,"Monday 9 h-21 h, Tuesday 9 h-21 h, Wednesday 9 h-21 h, Thursday 9 h-21 h, Friday 9 h-21 h, Saturday 9 h-17 h, Sunday 9 h-17 h",,,
Lucie Savard,,"1937, Ch Du Village Bureau 101",,St-Adolphe-D'howard,QC,J0T 2B0,Canada,819 327-2322,45.97087,-74.337662,"Monday 9 h-18 h, Tuesday 9 h-18 h, Wednesday 9 h-18 h, Thursday 9 h-18 h, Friday 9 h-18 h, Saturday 9 h-17 h, Sunday 10 h-16 h",,,
Maxim Charland et Veronique Segard-Roussel,,"1291, Rue J-Baptiste Dufresne",,Val-David,QC,J0T 2N0,Canada,819 322-3232,46.029926,-74.205935,"Monday 9 h-20 h, Tuesday 9 h-20 h, Wednesday 9 h-20 h, Thursday 9 h-20 h, Friday 9 h-20 h, Saturday 9 h-17 h, Sunday 10 h-17 h",,,
Jean-Francois Lafrance,,"1014, Rue St-Isidore",,St-Lin-Laurentides,QC,J5M 2V5,Canada,450 439-8444,45.862664,-73.757201,"Monday 9 h-21 h, Tuesday 9 h-21 h, Wednesday 9 h-21 h, Thursday 9 h-21 h, Friday 9 h-21 h, Saturday 9 h-17 h, Sunday 10 h-17 h",,,
Michel Ky-Tran Hohuu et Danh Nguyen,,"4, Rue Bridge Suite A7",,Ormstown,QC,J0S 1K0,Canada,450 829-2367,45.121231,-73.989349,"Monday 9 h-20 h, Tuesday 9 h-20 h, Wednesday 9 h-20 h, Thursday 9 h-21 h, Friday 9 h-21 h, Saturday 9 h-17 h, Sunday 11 h-17 h",,,
Karine Ethier,,"701, Rue Principale",,St-Faustin-Lac-Carre,QC,J0T 1J3,Canada,819 688-6010,46.116911,-74.478495,"Monday 9 h-18 h, Tuesday 9 h-18 h, Wednesday 9 h-18 h, Thursday 9 h-20 h, Friday 9 h-20 h, Saturday 9 h-17 h, Sunday 9 h-17 h",,,
Steve Van Wolvelear,,"1026, Rue Chambly",,Marieville,QC,J3M 1H3,Canada,450 460-4423,45.43305,-73.165554,"Monday 9 h-20 h, Tuesday 9 h-20 h, Wednesday 9 h-20 h, Thursday 9 h-20 h, Friday 9 h-20 h, Saturday 9 h-16 h, Sunday 9 h-13 h",,,
"Francois Grondin, Ricardo Remy et Mohamed Ghersi",,"1111, Ch Des Patriotes",,Richelieu,QC,J3L 4W6,Canada,450 447-0111,45.443052,-73.246344,"Monday 8 h 30-21 h, Tuesday 8 h 30-21 h, Wednesday 8 h 30-21 h, Thursday 8 h 30-21 h, Friday 8 h 30-21 h, Saturday 9 h-18 h, Sunday 10 h-17 h",,,
Allan Haddad,,"860, Rue King Est",,Sherbrooke,QC,J1G 1C9,Canada,819 820-1234,45.407767,-71.870437,"Monday 8 h 30-21 h, Tuesday 8 h 30-21 h, Wednesday 8 h 30-21 h, Thursday 8 h 30-21 h, Friday 8 h 30-21 h, Saturday 9 h-17 h, Sunday 9 h-17 h",,,
Jean-Luc Trottier,,"731, Rue Galt Ouest, suite 100",,Sherbrooke,QC,J1H 1Z1,Canada,819 822-2442,45.394575,-71.896726,"Monday 8 h-21 h, Tuesday 8 h-21 h, Wednesday 8 h-21 h, Thursday 8 h-21 h, Friday 8 h-21 h, Saturday 9 h-18 h, Sunday 9 h-18 h",,,
Lynn Germain,,"2261, Rue King Ouest",,Sherbrooke,QC,J1J 2G2,Canada,819 569-6304,45.398533,-71.928605,"Monday 8 h 30-21 h, Tuesday 8 h 30-21 h, Wednesday 8 h 30-21 h, Thursday 8 h 30-21 h, Friday 8 h 30-21 h, Saturday 9 h-18 h, Sunday 9 h-18 h",,,
Renee Messier et Mathieu Belisle,,"20, Rue de Carillon",,Sherbrooke,QC,J1J 2K8,Canada,819 562-2005,45.398585,-71.934745,"Monday 9 h-18 h, Tuesday 9 h-18 h, Wednesday 9 h-18 h, Thursday 9 h-18 h, Friday 9 h-18 h, Saturday Ferme, Sunday Ferme",,,
Roxane Fournier et Remi Gosselin,,"156, Rue Queen Suite 100",,Sherbrooke,QC,J1M 1J9,Canada,819 565-5868,45.368444,-71.85655,"Monday 9 h-20 h, Tuesday 9 h-20 h, Wednesday 9 h-20 h, Thursday 9 h-21 h, Friday 9 h-21 h, Saturday 9 h-18 h, Sunday 10 h-17 h",,,
Jean-Luc Trottier et Jean-Philippe Cliche,,"6065, Ch De St-Elie",,Sherbrooke,QC,J1R 0P5,Canada,819 829-2112,45.394549,-72.008839,"Monday 8 h 30-21 h, Tuesday 8 h 30-21 h, Wednesday 8 h 30-21 h, Thursday 8 h 30-21 h, Friday 8 h 30-21 h, Saturday 9 h-17 h, Sunday 10 h-17 h",,,
Roxane Fournier et Remi Gosselin,,"347, Rue Gosselin",,Waterville,QC,J0B 3H0,Canada,819 837-0605,45.279612,-71.896706,"Monday 10 h-17 h 30, Tuesday 10 h-17 h 30, Wednesday 10 h-17 h 30, Thursday 10 h-19 h, Friday 10 h-17 h 30, Saturday 9 h-12 h, Sunday Ferme",,,
Renee Messier et Mathieu Belisle,,"2027, Rte 222 Suite 300",,St-Denis-De-Brompton,QC,J0B 2P0,Canada,819 276-1176,45.447896,-72.058584,"Monday 9 h-18 h, Tuesday 9 h-18 h, Wednesday 9 h-18 h, Thursday 9 h-20 h, Friday 9 h-20 h, Saturday 9 h-17 h, Sunday Ferme",,,
Marilyne Isabelle,,"65, Rue St-Georges",,Windsor,QC,J1S 1J6,Canada,819 845-7808,45.570498,-72.002486,"Monday 8 h-21 h, Tuesday 8 h-21 h, Wednesday 8 h-21 h, Thursday 8 h-21 h, Friday 8 h-21 h, Saturday 9 h-17 h, Sunday Ferme",,,
Genevieve Giroux et Francine Robert,,"45, Rue St-Patrice Est",,Magog,QC,J1X 1T5,Canada,819 843-1773,45.265966,-72.14478,"Monday 8 h 30-21 h, Tuesday 8 h 30-21 h, Wednesday 8 h 30-21 h, Thursday 8 h 30-21 h, Friday 8 h 30-21 h, Saturday 9 h-18 h, Sunday 9 h-18 h",,,
Maxim Charland,,"1389, Rue Annonciation Sud",,Riviere-Rouge,QC,J0T 1T0,Canada,819 275-0303,46.399046,-74.865163,"Monday 9 h-20 h, Tuesday 9 h-20 h, Wednesday 9 h-20 h, Thursday 9 h-20 h, Friday 9 h-20 h, Saturday 9 h-17 h, Sunday 10 h-17 h",,,
Karine Ethier et Marianne Rensonnet,,"1060, Rue De Saint-Jovite",,Mont-Tremblant,QC,J8E 3J9,Canada,819 425-6661,46.118423,-74.597706,"Monday 9 h-20 h, Tuesday 9 h-20 h, Wednesday 9 h-20 h, Thursday 9 h-20 h, Friday 9 h-20 h, Saturday 9 h-17 h, Sunday 9 h-17 h",,,
Chantal Richard,,"23, Boul Notre-Dame Ouest",,Stanstead,QC,J0B 3E2,Canada,819 876-5811,45.007375,-72.095114,"Monday 9 h-18 h, Tuesday 9 h-18 h, Wednesday 9 h-18 h, Thursday 9 h-18 h, Friday 9 h-18 h, Saturday 9 h-13 h, Sunday Ferme",,,
Jean-Raphael Itoua et David-Robert Rousseau,,"475, Ch Knowlton",,Lac-Brome,QC,J0E 1V0,Canada,450 242-2113,45.214188,-72.52914,"Monday 9 h-20 h, Tuesday 9 h-20 h, Wednesday 9 h-20 h, Thursday 9 h-21 h, Friday 9 h-21 h, Saturday 9 h-17 h, Sunday 10 h-17 h",,,
Frederique Nadeau,,"1235, Boul Perigny Suite 21",,Chambly,QC,J3L 1W7,Canada,450 447-3377,45.446635,-73.289246,"Monday 8 h 30-20 h, Tuesday 8 h 30-20 h, Wednesday 8 h 30-21 h, Thursday 8 h 30-21 h, Friday 8 h 30-21 h, Saturday 9 h-17 h, Sunday 10 h-17 h",,,
Christian DeBlois et Caroline Lesperance,,"50, Ch. de la Carriere, suite 101",,Carignan,QC,J3L 0N5,Canada,450 403-7103,45.464545,-73.345637,"Monday 9 h-21 h, Tuesday 9 h-21 h, Wednesday 9 h-21 h, Thursday 9 h-21 h, Friday 9 h-21 h, Saturday 9 h-17 h, Sunday 10 h-17 h",,,
Jonathan Lam et Stefanie Lam,,"7485, boul. Grande-Allee, Suite 10",,Brossard,QC,J4Z 0E3,Canada,450 890-6888,45.457504,-73.417422,"Monday 9 h-21 h, Tuesday 9 h-21 h, Wednesday 9 h-21 h, Thursday 9 h-21 h, Friday 9 h-21 h, Saturday 9 h-18 h, Sunday 9 h-17 h",,,
Alain Gaudet,,"3090, Ch De Chambly",,Longueuil,QC,J4L 4N5,Canada,450 670-4420,45.517868,-73.45436,"Monday 8 h-21 h, Tuesday 8 h-21 h, Wednesday 8 h-21 h, Thursday 8 h-21 h, Friday 8 h-21 h, Saturday 9 h-17 h, Sunday 9 h-17 h",,,
Jean-Francois Lafrance,,"112, Rue St-Isidore",,St-Esprit,QC,J0K 2L0,Canada,450 839-7466,45.905092,-73.663705,"Monday 9 h-19 h, Tuesday 9 h-19 h, Wednesday 9 h-19 h, Thursday 9 h-19 h, Friday 9 h-19 h, Saturday Ferme, Sunday Ferme",,,
Michel Deschamps,,"480, Rue Principale Suite 102",,St-Donat,QC,J0T 2C0,Canada,819 424-2626,46.31829,-74.221567,"Monday 9 h-17 h 30, Tuesday 9 h-17 h 30, Wednesday 9 h-17 h 30, Thursday 9 h-17 h 30, Friday 9 h-17 h 30, Saturday 9 h-17 h, Sunday 10 h-16 h",,,
Gina St-Jacques,,"177, Boul Desjardins",,Maniwaki,QC,J9E 2C9,Canada,819 449-3880,46.38505,-75.982239,"Monday 8 h 30-18 h, Tuesday 8 h 30-18 h, Wednesday 8 h 30-18 h, Thursday 8 h 30-21 h, Friday 8 h 30-21 h, Saturday 9 h-17 h, Sunday Ferme",,,
Nathalie Houle,,"70, Rue St-Joseph Cp 510",,Gracefield,QC,J0X 1W0,Canada,819 463-4577,46.091337,-76.05336,"Monday 8 h 30-18 h, Tuesday 8 h 30-18 h, Wednesday 8 h 30-18 h, Thursday 8 h 30-18 h, Friday 8 h 30-20 h, Saturday 9 h-17 h, Sunday Ferme",,,
