store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Douglas MI Hotels - AmericInn Douglas Hotel & Suites,,2905 Blue Star Highway,,Douglas,MI,49406,United States,[269] 857.8581,,,,,,
Iron River MI Hotels - AmericInn Iron River Hotel & Suites,,40 East Adams St.,,Iron River,MI,49935,United States,[906] 265.9100,,,,,,
Calumet MI Hotels - AmericInn Calumet Hotel & Suites,,56925 South 6th Street,,Calumet,MI,49913,United States,[906] 337.6463,,,,,,
Black River Falls WI Hotels - AmericInn Black River Falls Hotel & Suites,,W10090 Wisconsin 54,,Black River Falls,WI,54615,United States,[715]284.3320,,,,,,
Elkhorn WI Hotels - AmericInn Elkhorn Hotel & Suites,,210 East Commerce Court,,Elkhorn,WI,53121,United States,[262] 723.7799,,,,,,
Bay City MI Hotels - AmericInn Bay City Hotel & Suites,,3915 Three Mile Road,,Bay City,MI,48706,United States,[989] 671.0071,,,,,,
AmericInn Greenville Michigan Hotel and Lodging,,2525 W. Washington,,Greenville,MI,48838,United States,[616] 754.4500,,,,,,
Grafton ND Hotels - AmericInn Grafton Hotel & Suites,,1015 12th West St.,,Grafton,ND,58237,United States,[701] 352.2788,,,,,,
Grand Forks ND Hotels - AmericInn Grand Forks Hotel & Suites,,1820 S. Columbia Road,,Grand Forks,ND,58201,United States,[701] 780.9925,,,,,,
Fargo ND Hotels - AmericInn Fargo West Acres Hotel & Suites,,1423 35th St. S,,Fargo,ND,58103,United States,[701] 234.9946,,,,,,
Munising MI Hotels - AmericInn Munising Hotel & Suites,,E9926 State Highway M-28,,Wetmore,MI,49895,United States,[906] 387.2000,,,,,,
Fargo ND Hotels - AmericInn Fargo South Hotel & Suites,,4325 23rd Avenue South,,Fargo,ND,58104,United States,[701] 235.4699,,,,,,
Bismarck ND Hotels - AmericInn Bismarck Hotel,,3235 State Street,,Bismarck,ND,58501,United States,[701] 250.1000,,,,,,
Beulah ND Hotels - AmericInn Beulah Hotel,,2100 2nd Ave. NW,,Beulah,ND,58523,United States,[701] 873.2220,,,,,,
Mitchell SD Hotels - AmericInn Mitchell Hotel & Suites,,1421 South Burr St.,,Mitchell,SD,57301,United States,[605] 996.9700,,,,,,
Rapid City SD Hotels - AmericInn Rapid City Hotel & Suites,,1632 Rapp Street,,Rapid City,SD,57701,United States,[605] 343.8424,,,,,,
Medora ND Hotels - AmericInn Medora Hotel & Suites,,75 East River Road South,,Medora,ND,58645,United States,[701] 623.4800,,,,,,
